order_id,customer_id,product,quantity,unit_price,total_amount,order_date,status,discount_percent,sales_rep
1396,561,Training,64,881.65,45140.48,2022-07-01,processing,20,Rep13
1397,736,Consulting,68,651.27,39857.72,2023-01-23,delivered,10,Rep16
1398,690,Software License,19,699.68,11964.53,2022-06-08,cancelled,10,Rep47
1399,535,Hardware,83,672.8,47466.04,2022-06-24,shipped,15,Rep20
1400,22,Consulting,54,758.91,36883.03,2022-06-12,processing,10,Rep47
1401,442,Consulting,14,316.49,4430.86,2023-06-26,shipped,0,Rep30
1402,842,Training,38,946.0,34150.6,2022-02-11,delivered,5,Rep23
1403,776,Support,6,194.72,1051.49,2023-01-18,processing,10,Rep22
1404,700,Consulting,38,199.76,7590.88,2023-07-11,pending,0,Rep31
1405,316,Training,36,864.45,24896.16,2023-01-22,cancelled,20,Rep34
1406,939,Software License,99,233.61,20814.65,2023-06-02,pending,10,Rep16
1407,715,Hardware,67,186.67,11256.2,2023-07-24,shipped,10,Rep47
1408,477,Hardware,90,70.91,6381.9,2022-05-18,shipped,0,Rep19
1409,655,Software License,38,246.43,8896.12,2023-12-05,processing,5,Rep49
1410,199,Hardware,33,591.25,16584.56,2022-12-30,pending,15,Rep47
1411,827,Consulting,14,99.16,1180.0,2022-08-16,cancelled,15,Rep34
1412,739,Software License,70,57.85,3847.02,2023-04-23,processing,5,Rep38
1413,647,Maintenance,26,497.66,10998.29,2022-04-04,processing,15,Rep42
1414,232,Software License,53,856.27,45382.31,2022-11-27,pending,0,Rep49
1415,780,Hardware,64,760.81,41388.06,2023-09-19,shipped,15,Rep7
1416,984,Hardware,53,781.12,41399.36,2023-04-18,cancelled,0,Rep1
1417,214,Software License,4,590.23,2006.78,2022-07-09,shipped,15,Rep8
1418,131,Hardware,68,925.08,53469.62,2023-07-17,processing,15,Rep22
1419,653,Maintenance,64,271.25,13888.0,2023-04-29,shipped,20,Rep8
1420,939,Software License,80,683.32,49199.04,2023-03-02,delivered,10,Rep40
1421,138,Software License,10,318.12,3181.2,2022-12-21,pending,0,Rep34
1422,791,Hardware,37,117.77,4139.62,2023-10-17,shipped,5,Rep15
1423,543,Training,44,839.68,35098.62,2023-02-11,cancelled,5,Rep49
1424,200,Consulting,93,166.1,12357.84,2023-02-22,processing,20,Rep39
1425,152,Software License,31,456.78,12744.16,2023-06-02,shipped,10,Rep27
1426,95,Support,5,698.46,3317.68,2022-03-20,shipped,5,Rep34
1427,418,Maintenance,6,831.29,4488.97,2023-07-03,pending,10,Rep16
1428,959,Training,55,441.02,19404.88,2023-05-20,pending,20,Rep45
1429,120,Maintenance,17,432.25,7348.25,2022-04-09,pending,0,Rep13
1430,533,Consulting,47,396.68,18643.96,2022-02-26,cancelled,0,Rep49
1431,396,Consulting,88,461.07,38545.45,2022-01-28,shipped,5,Rep7
1432,787,Consulting,33,898.52,29651.16,2022-06-29,shipped,0,Rep28
1433,564,Consulting,56,576.32,27432.83,2023-06-06,delivered,15,Rep28
1434,660,Consulting,80,218.75,15750.0,2023-07-29,cancelled,10,Rep19
1435,119,Consulting,39,897.4,27998.88,2022-02-11,pending,20,Rep29
1436,351,Support,31,482.12,11956.58,2022-07-18,cancelled,20,Rep9
1437,48,Consulting,30,648.68,19460.4,2023-02-22,cancelled,0,Rep4
1438,684,Support,58,694.2,32210.88,2022-04-15,pending,20,Rep4
1439,378,Hardware,75,710.47,47956.72,2023-06-04,shipped,10,Rep37
1440,958,Software License,92,995.41,73262.18,2022-07-06,shipped,20,Rep11
1441,775,Hardware,91,577.06,42009.97,2023-02-17,delivered,20,Rep37
1442,891,Maintenance,38,831.98,25292.19,2023-01-20,cancelled,20,Rep48
1443,695,Training,12,890.26,10148.96,2023-11-24,shipped,5,Rep35
1444,594,Training,82,952.42,74193.52,2023-01-10,processing,5,Rep22
1445,106,Support,3,774.58,1858.99,2023-08-02,shipped,20,Rep40
1446,977,Consulting,25,117.27,2638.58,2022-07-19,processing,10,Rep50
1447,795,Training,52,568.28,25117.98,2022-05-25,pending,15,Rep40
1448,24,Hardware,61,163.45,8474.88,2023-12-18,pending,15,Rep49
1449,996,Software License,83,447.57,33433.48,2023-03-04,processing,10,Rep36
1450,533,Hardware,29,332.52,8678.77,2022-08-22,cancelled,10,Rep42
1451,921,Hardware,18,660.69,11892.42,2022-09-07,cancelled,0,Rep19
1452,919,Support,53,888.41,44731.44,2022-01-04,pending,5,Rep45
1453,625,Training,44,39.64,1482.54,2023-08-03,processing,15,Rep38
1454,558,Maintenance,19,439.8,8356.2,2023-01-03,shipped,0,Rep36
1455,587,Training,45,412.86,17649.76,2023-01-27,pending,5,Rep1
1456,494,Training,13,675.29,8339.83,2023-07-30,processing,5,Rep34
1457,586,Support,97,128.98,11259.95,2022-11-18,processing,10,Rep26
1458,153,Consulting,76,798.32,48537.86,2023-07-09,shipped,20,Rep18
1459,921,Software License,4,834.2,2836.28,2023-10-04,processing,15,Rep49
1460,2,Software License,86,853.69,58733.87,2022-08-18,delivered,20,Rep26
1461,65,Software License,15,835.37,10024.44,2023-02-03,delivered,20,Rep13
1462,84,Maintenance,25,816.17,20404.25,2022-03-18,shipped,0,Rep4
1463,385,Hardware,8,615.95,4927.6,2022-03-09,shipped,0,Rep19
1464,622,Software License,95,328.18,26500.53,2023-10-07,delivered,15,Rep50
1465,884,Maintenance,67,203.94,11614.38,2022-07-01,cancelled,15,Rep42
1466,643,Consulting,7,732.68,4615.88,2023-02-26,processing,10,Rep18
1467,918,Training,57,448.27,21718.68,2022-01-18,shipped,15,Rep11
1468,732,Training,18,728.76,12461.8,2022-03-01,delivered,5,Rep39
1469,353,Software License,72,800.68,49001.62,2022-05-21,delivered,15,Rep25
1470,165,Hardware,90,933.16,75585.96,2022-02-18,pending,10,Rep2
1471,960,Hardware,87,538.2,44482.23,2023-02-11,pending,5,Rep13
1472,465,Consulting,12,937.87,10129.0,2022-07-27,shipped,10,Rep46
1473,208,Support,52,117.63,6116.76,2022-06-25,cancelled,0,Rep30
1474,210,Consulting,87,110.64,9144.4,2022-01-11,cancelled,5,Rep1
1475,116,Consulting,97,427.68,37336.46,2023-01-24,cancelled,10,Rep9
1476,508,Hardware,74,976.67,72273.58,2023-04-24,delivered,0,Rep13
1477,459,Software License,86,549.74,42549.88,2022-08-12,shipped,10,Rep38
1478,744,Consulting,75,329.79,21024.11,2022-02-20,processing,15,Rep19
1479,45,Software License,56,282.64,15036.45,2023-06-07,pending,5,Rep29
1480,699,Support,14,404.38,5661.32,2022-07-29,cancelled,0,Rep10
1481,759,Training,86,518.26,44570.36,2023-04-20,processing,0,Rep1
1482,655,Software License,63,895.32,45124.13,2022-06-15,cancelled,20,Rep12
1483,644,Consulting,34,524.23,16932.63,2022-04-15,delivered,5,Rep37
1484,349,Maintenance,63,786.55,42119.75,2023-07-14,cancelled,15,Rep15
1485,888,Consulting,70,250.6,14033.6,2023-03-13,pending,20,Rep12
1486,698,Support,53,38.87,1648.09,2023-07-11,processing,20,Rep49
1487,983,Maintenance,3,497.9,1194.96,2023-04-06,cancelled,20,Rep47
1488,439,Training,88,927.83,69401.68,2023-10-14,pending,15,Rep31
1489,63,Training,64,243.59,12471.81,2023-12-18,delivered,20,Rep50
1490,881,Software License,47,766.89,28835.06,2022-05-31,delivered,20,Rep10
1491,675,Consulting,24,231.67,5004.07,2022-03-28,shipped,10,Rep44
1492,89,Training,87,874.72,76100.64,2022-06-13,shipped,0,Rep50
1493,553,Training,14,689.88,7726.66,2022-12-10,delivered,20,Rep10
1494,536,Maintenance,99,937.7,74265.84,2022-03-16,pending,20,Rep9
1495,582,Training,59,757.41,35749.75,2022-12-02,pending,20,Rep38
1496,792,Maintenance,35,242.87,6800.36,2023-07-02,cancelled,20,Rep35
1497,803,Hardware,3,953.56,2860.68,2022-10-23,processing,0,Rep22
1498,975,Hardware,89,732.34,55401.52,2022-02-04,cancelled,15,Rep47
1499,734,Maintenance,33,512.29,16060.29,2023-09-05,shipped,5,Rep20
1500,346,Maintenance,79,517.08,40849.32,2023-09-13,pending,0,Rep19
1501,463,Maintenance,70,512.46,30491.37,2022-12-22,pending,15,Rep6
1502,946,Consulting,31,896.24,23615.92,2023-01-01,delivered,15,Rep25
1503,201,Hardware,99,972.39,96266.61,2023-05-05,processing,0,Rep40
1504,282,Training,100,87.21,8721.0,2023-04-08,cancelled,0,Rep47
1505,680,Training,64,614.33,33419.55,2023-10-05,delivered,15,Rep35
1506,878,Hardware,74,916.17,57627.09,2022-06-03,cancelled,15,Rep46
1507,858,Consulting,41,520.96,18155.46,2022-06-07,processing,15,Rep48
1508,810,Maintenance,69,325.07,22429.83,2022-02-09,cancelled,0,Rep26
1509,191,Maintenance,81,794.48,64352.88,2023-10-21,shipped,0,Rep45
1510,905,Software License,85,895.77,64719.38,2022-10-03,shipped,15,Rep25
1511,340,Maintenance,59,573.5,33836.5,2023-09-27,pending,0,Rep11
1512,922,Hardware,23,780.6,16158.42,2022-10-14,shipped,10,Rep18
1513,187,Hardware,51,466.08,22581.58,2022-09-15,delivered,5,Rep9
1514,847,Hardware,38,193.83,6997.26,2022-12-28,processing,5,Rep44
1515,758,Hardware,35,791.64,26322.03,2023-06-30,processing,5,Rep35
1516,957,Software License,44,410.85,18077.4,2023-08-10,shipped,0,Rep44
1517,938,Support,24,537.71,10969.28,2023-11-28,shipped,15,Rep12
1518,399,Consulting,74,180.14,12663.84,2022-12-18,cancelled,5,Rep45
1519,352,Hardware,78,783.87,61141.86,2022-08-16,shipped,0,Rep15
1520,109,Hardware,91,397.31,36155.21,2023-06-01,shipped,0,Rep42
1521,532,Support,50,950.08,42753.6,2023-05-17,cancelled,10,Rep2
1522,329,Training,99,683.3,64264.36,2023-09-17,shipped,5,Rep1
1523,314,Maintenance,80,128.78,8241.92,2022-07-18,cancelled,20,Rep5
1524,936,Training,77,489.41,35800.34,2022-04-26,pending,5,Rep34
1525,342,Hardware,31,276.44,8569.64,2023-12-23,pending,0,Rep24
1526,404,Support,12,331.99,3983.88,2022-08-04,delivered,0,Rep21
1527,208,Software License,28,731.64,16388.74,2022-12-02,shipped,20,Rep14
1528,488,Maintenance,68,106.4,6149.92,2023-03-06,delivered,15,Rep21
1529,17,Hardware,35,953.2,33362.0,2022-02-16,processing,0,Rep19
1530,37,Support,23,462.07,8502.09,2022-03-31,cancelled,20,Rep8
1531,606,Hardware,61,565.87,32792.17,2023-12-14,cancelled,5,Rep49
1532,7,Support,47,138.48,5206.85,2023-05-05,cancelled,20,Rep36
1533,412,Consulting,18,935.82,14318.05,2022-12-23,cancelled,15,Rep27
1534,979,Support,99,587.73,49457.48,2022-03-01,delivered,15,Rep35
1535,287,Support,22,146.84,2584.38,2023-03-29,shipped,20,Rep22
1536,287,Hardware,81,346.14,23831.74,2023-11-17,cancelled,15,Rep24
1537,807,Maintenance,79,295.15,22151.01,2022-11-21,cancelled,5,Rep20
1538,933,Software License,11,814.29,8061.47,2023-09-22,delivered,10,Rep2
1539,955,Software License,6,52.45,283.23,2022-05-20,shipped,10,Rep41
1540,601,Maintenance,30,82.02,2337.57,2022-08-24,processing,5,Rep42
1541,819,Support,41,78.55,2898.49,2022-04-29,pending,10,Rep22
1542,35,Hardware,27,637.08,13760.93,2023-05-08,delivered,20,Rep48
1543,699,Software License,37,310.23,9182.81,2022-07-06,cancelled,20,Rep40
1544,396,Hardware,80,995.15,75631.4,2023-01-28,delivered,5,Rep32
1545,960,Consulting,55,454.51,22498.24,2023-12-08,delivered,10,Rep42
1546,154,Maintenance,1,138.44,131.52,2023-02-28,cancelled,5,Rep24
1547,215,Software License,68,226.25,12308.0,2022-10-22,processing,20,Rep7
1548,195,Software License,17,208.18,3539.06,2022-05-17,processing,0,Rep41
1549,640,Software License,8,383.38,3067.04,2022-11-09,pending,0,Rep34
1550,426,Support,63,168.55,9025.85,2022-09-08,cancelled,15,Rep23
1551,546,Consulting,99,476.94,47217.06,2022-01-25,cancelled,0,Rep43
1552,182,Consulting,45,485.28,19653.84,2023-04-12,shipped,10,Rep48
1553,576,Maintenance,35,489.0,16259.25,2023-01-07,delivered,5,Rep37
1554,334,Consulting,80,99.33,6754.44,2022-02-03,delivered,15,Rep43
1555,247,Maintenance,14,398.57,5300.98,2023-07-22,cancelled,5,Rep46
1556,984,Software License,83,474.08,33446.34,2023-03-27,pending,15,Rep44
1557,204,Training,92,731.02,53803.07,2022-08-09,cancelled,20,Rep12
1558,334,Consulting,23,163.64,3010.98,2022-01-30,cancelled,20,Rep14
1559,903,Consulting,13,735.48,7648.99,2023-02-26,shipped,20,Rep5
1560,311,Consulting,71,555.15,37444.87,2023-10-18,processing,5,Rep21
1561,373,Maintenance,32,791.46,24060.38,2023-10-31,cancelled,5,Rep21
1562,963,Support,35,423.7,12605.07,2023-07-24,delivered,15,Rep48
1563,225,Consulting,51,296.94,12115.15,2023-05-20,pending,20,Rep22
1564,887,Support,74,812.66,48109.47,2022-09-25,delivered,20,Rep46
1565,185,Training,78,826.62,54804.91,2022-04-30,cancelled,15,Rep1
1566,585,Consulting,57,79.18,4061.93,2022-07-11,pending,10,Rep16
1567,923,Hardware,60,762.15,45729.0,2023-11-14,delivered,0,Rep14
1568,725,Support,18,583.78,8406.43,2023-05-18,cancelled,20,Rep16
1569,153,Software License,87,755.22,62418.93,2022-05-14,pending,5,Rep24
1570,747,Maintenance,7,552.5,3867.5,2023-02-11,processing,0,Rep3
1571,780,Hardware,63,610.51,30769.7,2022-09-29,delivered,20,Rep33
1572,885,Hardware,57,355.82,18253.57,2023-06-03,processing,10,Rep43
1573,366,Consulting,31,641.05,19872.55,2023-06-11,delivered,0,Rep49
1574,207,Software License,36,978.21,29933.23,2022-02-11,processing,15,Rep42
1575,835,Hardware,74,327.53,24237.22,2022-03-25,delivered,0,Rep23
1576,977,Consulting,94,574.81,54032.14,2022-06-16,pending,0,Rep50
1577,659,Hardware,22,781.43,15472.31,2022-06-02,cancelled,10,Rep43
1578,95,Support,26,483.19,11934.79,2022-01-25,cancelled,5,Rep4
1579,844,Consulting,1,580.78,580.78,2023-09-19,delivered,0,Rep14
1580,608,Training,12,612.61,6983.75,2023-12-05,pending,5,Rep26
1581,649,Consulting,94,160.27,14312.11,2022-02-19,processing,5,Rep8
1582,947,Maintenance,59,416.01,24544.59,2023-12-05,processing,0,Rep8
1583,790,Maintenance,87,98.34,7272.24,2023-09-13,pending,15,Rep26
1584,133,Consulting,6,129.75,661.73,2022-04-18,pending,15,Rep9
1585,678,Maintenance,68,762.35,49247.81,2022-12-18,processing,5,Rep40
1586,38,Support,74,200.52,13354.63,2022-08-08,delivered,10,Rep14
1587,14,Maintenance,23,460.79,8478.54,2023-07-04,shipped,20,Rep7
1588,783,Support,23,109.45,2517.35,2022-06-03,shipped,0,Rep36
1589,405,Maintenance,68,149.21,10146.28,2023-12-01,shipped,0,Rep37
1590,335,Consulting,20,600.36,11406.84,2023-11-12,delivered,5,Rep2
1591,199,Maintenance,47,994.62,39735.07,2023-08-29,shipped,15,Rep5
1592,2,Consulting,92,670.28,55499.18,2023-11-02,cancelled,10,Rep9
1593,598,Training,3,778.6,1985.43,2023-12-13,processing,15,Rep8
1594,283,Consulting,55,935.82,46323.09,2022-05-26,cancelled,10,Rep35
1595,397,Support,98,924.78,90628.44,2023-01-11,processing,0,Rep17
1596,910,Maintenance,100,164.61,13991.85,2022-03-18,processing,15,Rep4
1597,127,Support,79,170.33,10764.86,2023-03-09,processing,20,Rep32
1598,62,Consulting,77,623.23,47988.71,2022-10-12,delivered,0,Rep28
1599,883,Hardware,3,418.22,1191.93,2023-03-13,processing,5,Rep19
1600,666,Software License,44,326.24,14354.56,2023-06-28,processing,0,Rep15
1601,728,Support,5,257.2,1286.0,2023-12-20,pending,0,Rep40
1602,930,Training,64,568.78,32761.73,2023-01-07,delivered,10,Rep28
1603,638,Software License,48,448.38,19370.02,2022-11-12,shipped,10,Rep19
1604,864,Consulting,32,258.77,7866.61,2023-03-12,pending,5,Rep17
1605,445,Software License,15,53.68,805.2,2023-04-18,pending,0,Rep33
1606,40,Consulting,4,808.04,2585.73,2022-05-06,delivered,20,Rep15
1607,461,Training,36,765.81,23433.79,2022-04-13,pending,15,Rep11
1608,529,Software License,70,23.0,1449.0,2023-03-10,pending,10,Rep29
1609,152,Hardware,4,869.75,3131.1,2022-04-20,pending,10,Rep46
1610,475,Software License,26,513.28,11343.49,2022-03-04,delivered,15,Rep7
1611,56,Training,92,236.9,21794.8,2022-09-10,pending,0,Rep19
1612,994,Hardware,36,497.11,15211.57,2023-01-05,processing,15,Rep12
1613,721,Consulting,4,27.26,103.59,2022-04-27,delivered,5,Rep23
1614,881,Hardware,87,361.78,26753.63,2023-06-29,delivered,15,Rep39
1615,509,Software License,27,129.29,3141.75,2022-09-17,pending,10,Rep13
1616,823,Consulting,78,408.55,28680.21,2023-11-19,delivered,10,Rep28
1617,448,Consulting,11,359.7,3165.36,2023-02-08,pending,20,Rep16
1618,717,Training,3,41.76,106.49,2022-05-22,shipped,15,Rep27
1619,103,Support,43,630.57,27114.51,2023-03-12,pending,0,Rep8
1620,458,Hardware,63,669.87,37981.63,2022-02-21,pending,10,Rep3
1621,767,Maintenance,34,589.71,16040.11,2022-01-21,cancelled,20,Rep5
1622,776,Maintenance,91,634.76,46210.53,2023-07-31,shipped,20,Rep1
1623,256,Maintenance,91,75.12,6835.92,2022-11-19,processing,0,Rep17
1624,624,Hardware,5,809.75,3239.0,2023-09-18,shipped,20,Rep32
1625,803,Hardware,68,989.8,67306.4,2023-02-09,processing,0,Rep13
1626,605,Training,88,129.08,9655.18,2023-04-20,delivered,15,Rep39
1627,768,Support,14,416.78,5834.92,2023-07-24,delivered,0,Rep10
1628,497,Support,7,490.17,3088.07,2022-08-10,cancelled,10,Rep16
1629,851,Consulting,98,329.1,30639.21,2022-08-27,processing,5,Rep48
1630,991,Hardware,86,595.07,40940.82,2023-12-07,shipped,20,Rep37
1631,626,Training,2,76.33,145.03,2022-04-27,shipped,5,Rep28
1632,143,Software License,28,472.6,11247.88,2023-11-08,cancelled,15,Rep35
1633,109,Software License,53,64.37,3411.61,2022-06-25,processing,0,Rep41
1634,643,Support,13,851.12,11064.56,2023-11-08,cancelled,0,Rep16
1635,701,Maintenance,97,619.06,48039.06,2023-01-14,cancelled,20,Rep33
1636,460,Consulting,15,92.67,1390.05,2023-08-22,delivered,0,Rep47
1637,516,Maintenance,76,964.94,73335.44,2023-07-05,cancelled,0,Rep5
1638,951,Training,34,311.07,10047.56,2023-07-14,processing,5,Rep49
1639,463,Support,67,518.01,27765.34,2022-05-04,processing,20,Rep29
1640,383,Training,2,543.71,1087.42,2023-06-04,pending,0,Rep17
1641,48,Training,61,327.0,18949.65,2023-07-08,pending,5,Rep13
1642,577,Software License,39,599.72,23389.08,2023-01-25,pending,0,Rep11
1643,913,Training,87,818.97,67687.87,2023-06-08,shipped,5,Rep39
1644,434,Hardware,65,158.93,8264.36,2023-11-18,delivered,20,Rep43
1645,681,Maintenance,7,274.46,1729.1,2023-05-04,cancelled,10,Rep15
1646,121,Support,12,792.22,9506.64,2024-01-01,delivered,0,Rep23
1647,46,Training,71,645.9,38980.07,2023-03-14,processing,15,Rep19
1648,916,Maintenance,71,562.61,33953.51,2023-11-22,shipped,15,Rep23
1649,798,Training,75,799.89,56992.16,2022-04-20,delivered,5,Rep19
1650,47,Hardware,54,704.99,30455.57,2023-10-18,shipped,20,Rep25
1651,560,Consulting,93,272.18,21515.83,2023-01-28,cancelled,15,Rep2
1652,464,Hardware,40,160.17,6406.8,2022-09-30,delivered,0,Rep10
1653,347,Software License,50,150.92,6036.8,2023-07-29,shipped,20,Rep49
1654,846,Maintenance,53,282.47,14222.36,2022-09-06,cancelled,5,Rep1
1655,991,Hardware,100,229.78,19531.3,2023-05-30,cancelled,15,Rep35
1656,514,Consulting,79,50.68,3803.53,2023-12-15,delivered,5,Rep17
1657,492,Consulting,97,531.94,41278.54,2023-02-09,cancelled,20,Rep5
1658,23,Hardware,9,98.29,840.38,2023-03-12,pending,5,Rep8
1659,918,Maintenance,32,364.17,11070.77,2023-08-24,cancelled,5,Rep14
1660,111,Consulting,28,480.36,13450.08,2023-02-22,delivered,0,Rep22
1661,255,Software License,33,328.01,10824.33,2022-07-11,cancelled,0,Rep26
1662,799,Maintenance,3,910.91,2459.46,2022-12-07,shipped,10,Rep49
1663,508,Consulting,34,133.32,3852.95,2022-11-06,pending,15,Rep21
1664,33,Consulting,90,296.26,21330.72,2023-10-28,pending,20,Rep27
1665,866,Software License,61,758.05,46241.05,2023-02-16,delivered,0,Rep50
1666,130,Maintenance,34,598.6,16281.92,2023-06-13,cancelled,20,Rep41
1667,560,Hardware,94,12.82,1024.32,2022-02-12,delivered,15,Rep36
1668,100,Support,11,448.42,3946.1,2022-05-29,delivered,20,Rep7
1669,860,Support,80,192.86,13114.48,2022-08-20,delivered,15,Rep17
1670,433,Hardware,85,543.02,36925.36,2023-07-14,processing,20,Rep26
1671,634,Hardware,57,318.5,15431.32,2023-12-15,cancelled,15,Rep37
1672,706,Software License,42,346.88,13112.06,2022-11-16,shipped,10,Rep43
1673,114,Software License,79,143.42,10763.67,2022-02-20,cancelled,5,Rep4
1674,800,Training,47,253.93,11934.71,2023-12-05,delivered,0,Rep23
1675,73,Training,11,428.26,4475.32,2022-04-27,pending,5,Rep39
1676,771,Hardware,51,215.07,10420.14,2023-07-05,shipped,5,Rep27
1677,664,Consulting,13,519.52,6078.38,2023-12-28,shipped,10,Rep24
1678,58,Training,63,17.6,887.04,2023-09-06,pending,20,Rep42
1679,587,Support,18,305.73,4952.83,2023-10-29,cancelled,10,Rep12
1680,301,Training,49,685.58,26874.74,2022-02-18,shipped,20,Rep40
1681,442,Training,53,59.5,2838.15,2023-03-22,delivered,10,Rep11
1682,840,Support,41,429.35,14962.85,2022-01-15,shipped,15,Rep49
1683,349,Hardware,4,575.5,2071.8,2023-03-30,shipped,10,Rep15
1684,801,Hardware,78,38.6,2860.26,2022-07-16,processing,5,Rep24
1685,819,Training,49,785.45,32713.99,2022-09-22,processing,15,Rep22
1686,297,Software License,14,402.53,4508.34,2023-12-19,shipped,20,Rep39
1687,235,Software License,2,697.84,1325.9,2022-12-22,delivered,5,Rep12
1688,180,Consulting,38,189.23,6112.13,2022-05-02,delivered,15,Rep31
1689,673,Training,40,407.22,13031.04,2023-12-12,shipped,20,Rep5
1690,29,Software License,11,185.11,2036.21,2023-02-04,pending,0,Rep24
1691,835,Support,69,798.91,55124.79,2023-05-31,delivered,0,Rep1
